id,category,query1,query2,label
7238,上呼吸道感染,复方红豆杉胶囊一个疗程要吃多少天,复方红豆杉胶囊一疗程吃几天,1
7239,上呼吸道感染,复方红豆杉胶囊一个疗程要吃多少天,复方红豆杉胶囊吃多少天算一个完整疗程,1
7240,上呼吸道感染,复方红豆杉胶囊一个疗程要吃多少天,复方红豆杉胶囊是医保类药吗,0
7241,上呼吸道感染,复方红豆杉胶囊一个疗程要吃多少天,复方红豆杉胶囊用于中晚期肺癌的患者可以吗,0
7242,上呼吸道感染,复方红豆杉胶囊一个疗程要吃多少天,各种癌症都能吃复方红豆杉胶囊,0
7243,上呼吸道感染,特一止咳宝片多少钱可以买的到呢,多少钱可以买到特一止咳宝片呢,1
7244,上呼吸道感染,特一止咳宝片多少钱可以买的到呢,买特一止咳宝片需要多少钱,1
7245,上呼吸道感染,特一止咳宝片多少钱可以买的到呢,婴幼儿可以吃特一止咳宝片吗,0
7246,上呼吸道感染,特一止咳宝片多少钱可以买的到呢,感冒了咳嗽的厉害可以吃特一止咳宝片吗,0
7247,上呼吸道感染,特一止咳宝片多少钱可以买的到呢,特一止咳宝片能用于上呼吸道感染吗,0
7248,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,信韦灵利巴韦林气雾剂的效果好吗,1
7249,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,信韦灵利巴韦林气雾剂的效果明显吗,1
7250,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,1岁的幼儿可以用信韦灵利巴韦林气雾剂吗,0
7251,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,信韦灵利巴韦林气雾剂是口腔用药吗,0
7252,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,病毒性鼻炎可以用信韦灵利巴韦林气雾剂吗,0
7253,上呼吸道感染,信韦灵利巴韦林气雾剂能主治什么疾病呢,信韦灵利巴韦林气雾剂主治哪几种病,1
7254,上呼吸道感染,信韦灵利巴韦林气雾剂能主治什么疾病呢,信韦灵利巴韦林气雾剂能主治几种疾病,1
7255,上呼吸道感染,信韦灵利巴韦林气雾剂能主治什么疾病呢,孕妇和哺乳期妈妈能用韦灵利巴韦林气雾剂吗,0
7256,上呼吸道感染,信韦灵利巴韦林气雾剂能主治什么疾病呢,病毒性呼吸道感染能用信韦灵利巴韦林气雾剂吗,0
7257,上呼吸道感染,信韦灵利巴韦林气雾剂能主治什么疾病呢,信韦灵利巴韦林气雾剂是医保类药吗,0
7258,上呼吸道感染,香雪牌抗病毒口服液的作用大不大,香雪牌抗病毒口服液的效果好吗,1
7259,上呼吸道感染,香雪牌抗病毒口服液的作用大不大,香雪牌抗病毒口服液的作用怎么样,1
7260,上呼吸道感染,香雪牌抗病毒口服液的作用大不大,流感可以服用香雪牌抗病毒口服液吗,0
7261,上呼吸道感染,香雪牌抗病毒口服液的作用大不大,香雪牌抗病毒口服液有副作用吗,0
7262,上呼吸道感染,香雪牌抗病毒口服液的作用大不大,香雪牌抗病毒口服液有清热解毒的作用吗,0
7263,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,喝香雪牌抗病毒口服液会有什么危害吗,1
7264,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,喝香雪牌抗病毒口服液能有什么危害呢,1
7265,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,感冒发烧需要喝抗病毒口服液吗,0
7266,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,抗病毒口服液治风热感冒吗,0
7267,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,抗病毒口服液是治疗呼吸道疾病的常用药吗,0
7268,上呼吸道感染,请问素比伏有什么副作用吗,请问素比伏有哪些副作用,1
7269,上呼吸道感染,请问素比伏有什么副作用吗,请问素比伏副作用有哪些,1
7270,上呼吸道感染,请问素比伏有什么副作用吗,素比伏可以治疗那种病,0
7271,上呼吸道感染,请问素比伏有什么副作用吗,请问素比伏能长期服用吗,0
7272,上呼吸道感染,请问素比伏有什么副作用吗,素比伏治疗肝炎效果好吗,0
7273,上呼吸道感染,你好请问众生丸是主治什么的,你好请问众生丸主要治什么,1
7274,上呼吸道感染,你好请问众生丸是主治什么的,你好请问哪种病可以吃众生丸,1
7275,上呼吸道感染,你好请问众生丸是主治什么的,众生丸有清热解毒的作用吗,0
7276,上呼吸道感染,你好请问众生丸是主治什么的,你好请问儿童能吃众生丸吗,0
7277,上呼吸道感染,你好请问众生丸是主治什么的,你好请问众生丸是用于急慢性咽喉炎的药吗,0
7278,上呼吸道感染,你好嗓子不舒服能不能吃阿莫西林胶囊,你好嗓子不舒服能吃阿莫西林胶囊不能,1
7279,上呼吸道感染,你好嗓子不舒服能不能吃阿莫西林胶囊,你好嗓子不舒服能吃阿莫西林胶囊吗,1
7280,上呼吸道感染,你好嗓子不舒服能不能吃阿莫西林胶囊,阿莫西林胶囊是广谱抗菌药吗,0
7281,上呼吸道感染,你好嗓子不舒服能不能吃阿莫西林胶囊,阿莫西林胶囊能长期服用吗,0
7282,上呼吸道感染,你好嗓子不舒服能不能吃阿莫西林胶囊,阿莫西林胶囊有哪些不良反应,0
7283,上呼吸道感染,众生丸可以治痘痘吗我不知道有没有用,请问众生丸可以治痘痘吗,1
7284,上呼吸道感染,众生丸可以治痘痘吗我不知道有没有用,众生丸可以治痘痘吗我不知道有效果吗,1
7285,上呼吸道感染,众生丸可以治痘痘吗我不知道有没有用,治疗慢性咽炎众生丸的效果好吗,0
7286,上呼吸道感染,众生丸可以治痘痘吗我不知道有没有用,大人和孩子都可以吃众生丸吗,0
7287,上呼吸道感染,众生丸可以治痘痘吗我不知道有没有用,急慢性呼吸道感染可以用众生丸吗,0
7288,上呼吸道感染,众生胶囊可以用这个吗我女8岁,8岁的儿童可以用众生胶囊吗,1
7289,上呼吸道感染,众生胶囊可以用这个吗我女8岁,众生胶囊可以给孩子用吗,1
7290,上呼吸道感染,众生胶囊可以用这个吗我女8岁,众生胶囊是专治什么病的,0
7291,上呼吸道感染,众生胶囊可以用这个吗我女8岁,服用众生胶囊会有什么不良反应,0
7292,上呼吸道感染,众生胶囊可以用这个吗我女8岁,众生胶囊的主要成分有哪些,0
7293,上呼吸道感染,宝宝受凉咳嗽有痰怎么办可以吃回春散吗,一岁的宝宝受凉咳嗽有痰可以吃回春散吗,1
7294,上呼吸道感染,宝宝受凉咳嗽有痰怎么办可以吃回春散吗,婴儿咳嗽有痰可以吃回春散治疗吗,1
7295,上呼吸道感染,宝宝受凉咳嗽有痰怎么办可以吃回春散吗,回春散有什么副作用,0
7296,上呼吸道感染,宝宝受凉咳嗽有痰怎么办可以吃回春散吗,回春散对婴幼儿有什么样的危害,0
7297,上呼吸道感染,宝宝受凉咳嗽有痰怎么办可以吃回春散吗,回春散是中成药吗,0
7298,上呼吸道感染,阿莫西林治淋巴结发炎吗,阿莫西林主要治疗淋巴结发炎吗,1
7299,上呼吸道感染,阿莫西林治淋巴结发炎吗,淋巴结发炎可以用阿莫西林吗,1
7300,上呼吸道感染,阿莫西林治淋巴结发炎吗,阿莫西林是消炎药吗,0
7301,上呼吸道感染,阿莫西林治淋巴结发炎吗,阿莫西林跟头孢有什么区别,0
7302,上呼吸道感染,阿莫西林治淋巴结发炎吗,淋巴结发炎吃什么药,0
7303,上呼吸道感染,小孩有咳嗽反复的真是不晓得怎么好了,儿童一直反复咳嗽怎么治疗才能好呢,1
7304,上呼吸道感染,小孩有咳嗽反复的真是不晓得怎么好了,儿童反复的咳嗽用什么药能治好呢,1
7305,上呼吸道感染,小孩有咳嗽反复的真是不晓得怎么好了,儿童咳嗽期间能吃油腻的食物吗,0
7306,上呼吸道感染,小孩有咳嗽反复的真是不晓得怎么好了,儿童咳嗽是什么引起的,0
7307,上呼吸道感染,小孩有咳嗽反复的真是不晓得怎么好了,儿童咳嗽会引起并发症吗,0
7308,上呼吸道感染,因为工作原因暂时就吃了点阿莫西林胶囊可以吗,生病了只吃点阿莫西林胶囊管用吗,1
7309,上呼吸道感染,因为工作原因暂时就吃了点阿莫西林胶囊可以吗,服用了一点阿莫西林胶囊有用吗,1
7310,上呼吸道感染,因为工作原因暂时就吃了点阿莫西林胶囊可以吗,阿莫西林胶囊是西药吗,0
7311,上呼吸道感染,因为工作原因暂时就吃了点阿莫西林胶囊可以吗,阿莫西林胶囊的功效是什么,0
7312,上呼吸道感染,因为工作原因暂时就吃了点阿莫西林胶囊可以吗,阿莫西林胶囊是抗生素吗,0
7313,上呼吸道感染,八岁零九个月咳嗽能吃阿奇霉素颗粒吗,儿童咳嗽可以吃阿奇霉素颗粒吗,1
7314,上呼吸道感染,八岁零九个月咳嗽能吃阿奇霉素颗粒吗,阿奇霉素颗粒可以治疗儿童咳嗽吗,1
7315,上呼吸道感染,八岁零九个月咳嗽能吃阿奇霉素颗粒吗,阿奇霉素颗粒一次可以吃多少,0
7316,上呼吸道感染,八岁零九个月咳嗽能吃阿奇霉素颗粒吗,阿奇霉素跟红霉素的区别是什么,0
7317,上呼吸道感染,八岁零九个月咳嗽能吃阿奇霉素颗粒吗,阿奇霉素副作用大吗,0
7318,上呼吸道感染,小儿复方磺胺二甲嘧啶散有什么药物功效呀,服用小儿复方磺胺二甲嘧啶散有什么功效,1
7319,上呼吸道感染,小儿复方磺胺二甲嘧啶散有什么药物功效呀,小儿复方磺胺二甲嘧啶散可以治疗什么病,1
7320,上呼吸道感染,小儿复方磺胺二甲嘧啶散有什么药物功效呀,小儿复方磺胺二甲嘧啶散是处方药吗,0
7321,上呼吸道感染,小儿复方磺胺二甲嘧啶散有什么药物功效呀,婴幼儿服用小儿复方磺胺二甲嘧啶散有什么副作用,0
7322,上呼吸道感染,小儿复方磺胺二甲嘧啶散有什么药物功效呀,服用小儿复方磺胺二甲嘧啶散有什么禁忌,0
7323,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,不咳嗽但是有痰可以吃复方桔梗怯咳片,1
7324,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,复方桔梗怯咳片可以治疗痰多吗,1
7325,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,复方桔梗怯咳片的主要成分有哪些,0
7326,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,复方桔梗怯咳片的药理作用是什么,0
7327,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,复方桔梗怯咳片是用于寒咳还是热咳,0
7328,上呼吸道感染,2个月小孩支气管炎反复的咳咳不好怎么办,婴幼儿支气管炎反复的咳嗽怎么办,1
7329,上呼吸道感染,2个月小孩支气管炎反复的咳咳不好怎么办,婴幼儿患上支气管炎经常咳嗽怎么办,1
7330,上呼吸道感染,2个月小孩支气管炎反复的咳咳不好怎么办,支气管炎跟肺炎的区别是什么,0
7331,上呼吸道感染,2个月小孩支气管炎反复的咳咳不好怎么办,支气管炎传染吗,0
7332,上呼吸道感染,2个月小孩支气管炎反复的咳咳不好怎么办,患上支气管炎饮食上需要注意哪些,0
7333,上呼吸道感染,反复易发的感冒好不到一周就发作了该怎么办,感冒经常反复发作怎么办,1
7334,上呼吸道感染,反复易发的感冒好不到一周就发作了该怎么办,感冒经常反复发作该用什么药,1
7335,上呼吸道感染,反复易发的感冒好不到一周就发作了该怎么办,感冒反复发作是抵抗力太差吗,0
7336,上呼吸道感染,反复易发的感冒好不到一周就发作了该怎么办,风寒感冒跟风热感冒有什么区别,0
7337,上呼吸道感染,反复易发的感冒好不到一周就发作了该怎么办,感冒反复发作是为什么,0
7338,上呼吸道感染,小孩咳嗽吃了头孢泊肟酯干混剂有用吗,儿童咳嗽服用头孢泊肟酯干混剂可以吗,1
7339,上呼吸道感染,小孩咳嗽吃了头孢泊肟酯干混剂有用吗,头孢泊肟酯干混剂可以治疗儿童咳嗽吗,1
7340,上呼吸道感染,小孩咳嗽吃了头孢泊肟酯干混剂有用吗,孕妇吃了头孢泊肟酯干混剂对胎儿有影响吗,0
7341,上呼吸道感染,小孩咳嗽吃了头孢泊肟酯干混剂有用吗,儿童服用头孢泊肟酯干混剂有副作用吗,0
7342,上呼吸道感染,小孩咳嗽吃了头孢泊肟酯干混剂有用吗,服用头孢泊肟酯干混剂后多久可以给孩子喂奶,0
7343,上呼吸道感染,呼吸道感染好了之后又复发怎么办呢,呼吸道感染好了但是经常复发怎么办,1
7344,上呼吸道感染,呼吸道感染好了之后又复发怎么办呢,呼吸道感染好了后却容易反复怎么办,1
7345,上呼吸道感染,呼吸道感染好了之后又复发怎么办呢,呼吸道感染的症状是什么,0
7346,上呼吸道感染,呼吸道感染好了之后又复发怎么办呢,呼吸道感染会引起咳嗽吗,0
7347,上呼吸道感染,呼吸道感染好了之后又复发怎么办呢,呼吸道感染会引起发烧吗,0
7348,上呼吸道感染,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,感觉上颚疼是怎么回事,1
7349,上呼吸道感染,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,口鼻耳连通着上颚疼是怎么回事,1
7350,上呼吸道感染,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,上颚疼是不是缺乏维生素,0
7351,上呼吸道感染,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,上颚疼是不是不能吃辛辣油腻的食物,0
7352,上呼吸道感染,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,上颚疼吃什么药能好,0
7353,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊同吃吗,复方氨肽素片可以和紫丹银屑胶囊一起服用可以吗,1
7354,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊同吃吗,紫丹银屑胶囊能同复方氨肽素片一起服用没副作用吧,1
7355,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊同吃吗,紫丹银屑胶囊有激素吗,0
7356,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊同吃吗,紫丹银屑胶囊是不是中成药,0
7357,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊同吃吗,紫丹银屑胶囊是专治什么病的,0
7358,上呼吸道感染,十六味马蔺子丸去普通药店买得到吗,十六味马蔺子丸在普通的药店里面能买到吗,1
7359,上呼吸道感染,十六味马蔺子丸去普通药店买得到吗,普通药店有卖十六味马蔺子丸的吗,1
7360,上呼吸道感染,十六味马蔺子丸去普通药店买得到吗,十六味马蔺子丸对肝脏有伤害吗,0
7361,上呼吸道感染,十六味马蔺子丸去普通药店买得到吗,十六味马蔺子丸一个疗程需要吃几盒,0
7362,上呼吸道感染,十六味马蔺子丸去普通药店买得到吗,十六味马蔺子丸保质期多长时间,0
7363,上呼吸道感染,化癥回生口服液效果怎么样,化癥回生口服液的疗效可以吧,1
7364,上呼吸道感染,化癥回生口服液效果怎么样,化癥回生口服液的效果好吗,1
7365,上呼吸道感染,化癥回生口服液效果怎么样,化癥回生口服液的一只多少毫升,0
7366,上呼吸道感染,化癥回生口服液效果怎么样,孕妇可以喝化癥回生口服液吗,0
7367,上呼吸道感染,化癥回生口服液效果怎么样,服用化癥回生口服液需要注意哪些事项,0
7368,上呼吸道感染,清开灵颗粒的副作用都是些什么,清开灵颗粒的副作用都有哪些,1
7369,上呼吸道感染,清开灵颗粒的副作用都是些什么,清开灵颗粒都有些什么副作用,1
7370,上呼吸道感染,清开灵颗粒的副作用都是些什么,婴幼儿可以服用清开灵颗粒吗,0
7371,上呼吸道感染,清开灵颗粒的副作用都是些什么,清开灵颗粒是专治哪些病症,0
7372,上呼吸道感染,清开灵颗粒的副作用都是些什么,清开灵颗粒是抗病毒药吗,0
7373,上呼吸道感染,服用博祥新雪片后会过敏的吗,服用博祥新雪片后容易过敏呢,1
7374,上呼吸道感染,服用博祥新雪片后会过敏的吗,服用博祥新雪片后会引起过敏吗,1
7375,上呼吸道感染,服用博祥新雪片后会过敏的吗,博祥新雪片是专治什么病的,0
7376,上呼吸道感染,服用博祥新雪片后会过敏的吗,哺乳期间误食了博祥新雪片对孩子有影响吗,0
7377,上呼吸道感染,服用博祥新雪片后会过敏的吗,什么药可以代替博祥新雪片,0
7378,上呼吸道感染,金页黄芩片的厂家是哪里呢售价如何呢,金页黄芪片的生产厂家在哪里价格能接受吗,1
7379,上呼吸道感染,金页黄芩片的厂家是哪里呢售价如何呢,金页黄芪片的厂家在哪里价格贵吗,1
7380,上呼吸道感染,金页黄芩片的厂家是哪里呢售价如何呢,金页黄芪片可以治疗气短乏力吗,0
7381,上呼吸道感染,金页黄芩片的厂家是哪里呢售价如何呢,金页黄芪片是饭前吃还是饭后吃,0
7382,上呼吸道感染,金页黄芩片的厂家是哪里呢售价如何呢,金页黄芪片不能同什么药一起吃,0
7383,上呼吸道感染,惠菲宣愈美片效果如何呢,惠菲宣愈美片的效果有那么好吗,1
7384,上呼吸道感染,惠菲宣愈美片效果如何呢,服用惠菲宣愈美片后的疗效怎样呢,1
7385,上呼吸道感染,惠菲宣愈美片效果如何呢,肾功能障碍者可以服用惠菲宣愈美片吗,0
7386,上呼吸道感染,惠菲宣愈美片效果如何呢,孩子误食了惠菲宣愈美片有事吗,0
7387,上呼吸道感染,惠菲宣愈美片效果如何呢,惠菲宣愈美片能否同感冒清一起服用吗,0
7388,上呼吸道感染,金桥千里光胶囊有没有不良反应呢,服用金桥千里光胶囊会出现致命的不良反应呢,1
7389,上呼吸道感染,金桥千里光胶囊有没有不良反应呢,服用金桥千里光胶囊后会引起什么样的不良反应呢,1
7390,上呼吸道感染,金桥千里光胶囊有没有不良反应呢,金桥千里光胶囊可以治疗湿疹吗,0
7391,上呼吸道感染,金桥千里光胶囊有没有不良反应呢,金桥千里光胶囊有治疗鼻炎的功效吗,0
7392,上呼吸道感染,金桥千里光胶囊有没有不良反应呢,金桥千里光胶囊是什么药材,0
7393,上呼吸道感染,服用伊龙清热解毒口服液后皮肤会发红的吗,服用伊龙清热解毒口服液后会不会引起皮肤发红,1
7394,上呼吸道感染,服用伊龙清热解毒口服液后皮肤会发红的吗,皮肤发红有没有可能是因为服用了伊龙清热解毒口服液,1
7395,上呼吸道感染,服用伊龙清热解毒口服液后皮肤会发红的吗,伊龙清热解毒口服液是不是比别的牌子好,0
7396,上呼吸道感染,服用伊龙清热解毒口服液后皮肤会发红的吗,伊龙清热解毒口服液有没有需要忌口的,0
7397,上呼吸道感染,服用伊龙清热解毒口服液后皮肤会发红的吗,上火了喝伊龙清热解毒口服液有效吗,0
7398,上呼吸道感染,伊龙清热解毒口服液有没有假的呢,市面上有卖假的伊龙清热解毒口服液吗,1
7399,上呼吸道感染,伊龙清热解毒口服液有没有假的呢,伊龙清热解毒口服液会不会买到假的,1
7400,上呼吸道感染,伊龙清热解毒口服液有没有假的呢,孕妇可以喝伊龙清热解毒口服液吗,0
7401,上呼吸道感染,伊龙清热解毒口服液有没有假的呢,女性生理期间可以喝伊龙清热解毒口服液吗,0
7402,上呼吸道感染,伊龙清热解毒口服液有没有假的呢,伊龙清热解毒口服液售价多少,0
7403,上呼吸道感染,伊龙清热解毒口服液主治什么疾病,伊龙清热解毒口服液主要治疗哪些疾病,1
7404,上呼吸道感染,伊龙清热解毒口服液主治什么疾病,什么样的疾病可以服用伊龙清热解毒口服液,1
7405,上呼吸道感染,伊龙清热解毒口服液主治什么疾病,伊龙清热解毒口服液一盒多少支,0
7406,上呼吸道感染,伊龙清热解毒口服液主治什么疾病,伊龙清热解毒口服液是非处方药吗,0
7407,上呼吸道感染,伊龙清热解毒口服液主治什么疾病,伊龙清热解毒口服液跟双黄连口服液是一样的药性吗,0
7408,上呼吸道感染,伊龙清热解毒口服液作用效果大吗,服用伊龙清热解毒口服液能起到什么样的效果,1
7409,上呼吸道感染,伊龙清热解毒口服液作用效果大吗,伊龙清热解毒口服液的效果好吗,1
7410,上呼吸道感染,伊龙清热解毒口服液作用效果大吗,儿童服用伊龙清热解毒口服液一次多少毫升,0
7411,上呼吸道感染,伊龙清热解毒口服液作用效果大吗,儿童服用伊龙清热解毒口服液一天几次,0
7412,上呼吸道感染,伊龙清热解毒口服液作用效果大吗,哺乳期上火可以服用伊龙清热解毒口服液吗,0
7413,上呼吸道感染,九龙清热解毒口服液比较好吗,跟别的牌子相比是不是九龙清热解毒口服液比较好,1
7414,上呼吸道感染,九龙清热解毒口服液比较好吗,九龙清热解毒口服液是不是最好的,1
7415,上呼吸道感染,九龙清热解毒口服液比较好吗,九龙清热解毒口服液里面含有雄黄吗,0
7416,上呼吸道感染,九龙清热解毒口服液比较好吗,九龙清热解毒口服液可以治疗咽喉炎吗,0
7417,上呼吸道感染,九龙清热解毒口服液比较好吗,九龙清热解毒口服液的功效是什么,0
7418,上呼吸道感染,九龙清热解毒口服液会过敏的吗,服用九龙清热解毒口服液会不会引起过敏症状,1
7419,上呼吸道感染,九龙清热解毒口服液会过敏的吗,过敏是因为喝了九龙清热解毒口服液吗,1
7420,上呼吸道感染,九龙清热解毒口服液会过敏的吗,九龙清热解毒口服液里面有党参吗,0
7421,上呼吸道感染,九龙清热解毒口服液会过敏的吗,九龙清热解毒口服液的有效期是多长时间,0
7422,上呼吸道感染,九龙清热解毒口服液会过敏的吗,发烧可以喝九龙清热解毒口服液吗,0
7423,上呼吸道感染,九龙清热解毒口服液有什么作用成分,九龙清热解毒口服液的成分组成有哪些,1
7424,上呼吸道感染,九龙清热解毒口服液有什么作用成分,九龙清热解毒口服液主要是什么成分组成的,1
7425,上呼吸道感染,九龙清热解毒口服液有什么作用成分,九龙清热解毒口服液跟板蓝根一样吗,0
7426,上呼吸道感染,九龙清热解毒口服液有什么作用成分,九龙清热解毒口服液是中成药吗,0
7427,上呼吸道感染,九龙清热解毒口服液有什么作用成分,九龙清热解毒口服液售价多少,0
7428,上呼吸道感染,新四方清热解毒口服液是西药吗主治什么呢,新四方清热解毒口服液是不是西药呢主要治疗什么病,1
7429,上呼吸道感染,新四方清热解毒口服液是西药吗主治什么呢,什么病可以用新四方清热解毒口服液,1
7430,上呼吸道感染,新四方清热解毒口服液是西药吗主治什么呢,新四方清热解毒口服液能在普通药店买到吗,0
7431,上呼吸道感染,新四方清热解毒口服液是西药吗主治什么呢,新四方清热解毒口服液的厂家在哪里,0
7432,上呼吸道感染,新四方清热解毒口服液是西药吗主治什么呢,服用新四方清热解毒口服液可以喝酒吗,0
7433,上呼吸道感染,阿莫西林胶囊怎么吃,阿莫西林胶囊的用法用量是多少,1
7434,上呼吸道感染,阿莫西林胶囊怎么吃,可以告知一下阿莫西林胶囊的用法用量吗,1
7435,上呼吸道感染,阿莫西林胶囊怎么吃,阿莫西林胶囊是消炎药吗,0
7436,上呼吸道感染,阿莫西林胶囊怎么吃,服用阿莫西林胶囊可以喝酒吗,0
7437,上呼吸道感染,阿莫西林胶囊问怎么吃,服用阿莫西林胶囊后可以怀孕吗,0
7438,上呼吸道感染,饭前吃阿莫西林胶囊 饭后吃感康可以吗,饭钱吃了阿莫西林胶囊还能在饭后接着吃感康吗,1
7439,上呼吸道感染,饭前吃阿莫西林胶囊 饭后吃感康可以吗,饭前吃阿莫西林饭后吃感康这样冲突吗,1
7440,上呼吸道感染,饭前吃阿莫西林胶囊 饭后吃感康可以吗,感康是不是感冒药呢,0
7441,上呼吸道感染,饭前吃阿莫西林胶囊 饭后吃感康可以吗,大家都说感康的副作用大真的吗,0
7442,上呼吸道感染,饭前吃阿莫西林胶囊 饭后吃感康可以吗,咳嗽可以吃感康吗,0
7443,上呼吸道感染,丰鹿牌百咳静糖浆是正品药吗,丰鹿牌百咳静糖浆有安全保障吗,1
7444,上呼吸道感染,丰鹿牌百咳静糖浆是正品药吗,丰鹿牌百咳静糖浆质量有保障吗,1
7445,上呼吸道感染,丰鹿牌百咳静糖浆是正品药吗,痰多可以喝丰鹿牌百咳静糖浆吗,0
7446,上呼吸道感染,丰鹿牌百咳静糖浆是正品药吗,丰鹿牌百咳静糖浆是专治咳嗽的吗,0
7447,上呼吸道感染,丰鹿牌百咳静糖浆是正品药吗,丰鹿牌百咳静糖浆有哪些成分,0
7448,上呼吸道感染,孕妇咳嗽的时候喝泻白糖浆有没有用,孕妇咳嗽的厉害可以喝泻白糖浆吗,1
7449,上呼吸道感染,孕妇咳嗽的时候喝泻白糖浆有没有用,泻白糖浆治疗孕妇咳嗽有没有用,1
7450,上呼吸道感染,孕妇咳嗽的时候喝泻白糖浆有没有用,服用泻白糖浆需要注意哪些事项,0
7451,上呼吸道感染,孕妇咳嗽的时候喝泻白糖浆有没有用,泻白糖浆是违禁药物吗,0
7452,上呼吸道感染,孕妇咳嗽的时候喝泻白糖浆有没有用,肺结核患者可以服用泻白糖浆吗,0
7453,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,药店里面兆康金莲花胶囊的售价是多少,1
7454,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,兆康金莲花胶囊什么价格,1
7455,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,高血压患者能服用兆康金莲花胶囊吗,0
7456,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,兆康金莲花胶囊和金银花的功效一样吗,0
7457,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,扁桃体发炎可以服用兆康金莲花胶囊吗,0
7458,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂效果明显吗,患上肺炎用葫芦兄弟阿奇霉素干混悬剂效果怎么样,1
7459,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂效果明显吗,葫芦兄弟阿奇霉素干混悬剂治疗中耳炎有效果吗,1
7460,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂效果明显吗,葫芦兄弟阿奇霉素干混悬剂对肠胃有刺激吗,0
7461,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂效果明显吗,葫芦兄弟阿奇霉素干混悬剂是正品药吗,0
7462,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂效果明显吗,服用葫芦兄弟阿奇霉素干混悬剂饮食上需要注意什么,0
7463,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂好用吗,葫芦兄弟阿奇霉素干混悬剂对于治疗咽炎真的有那么好用吗,1
7464,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂好用吗,葫芦兄弟阿奇霉素干混悬剂治疗支气管炎真的好用吗,1
7465,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂好用吗,葫芦兄弟阿奇霉素干混悬剂一盒有多少袋,0
7466,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂好用吗,服用葫芦兄弟阿奇霉素干混悬剂有副作用吗,0
7467,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂好用吗,葫芦兄弟阿奇霉素干混悬剂一个疗程需要多少盒,0
7468,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,服用葫芦兄弟阿奇霉素干混悬剂后出现恶心呕吐是不良反应吗,1
7469,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,服用后葫芦兄弟阿奇霉素干混悬剂会出现哪些不良反应,1
7470,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,婴幼儿能服用葫芦兄弟阿奇霉素干混悬剂吗,0
7471,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,婴幼儿服用葫芦兄弟阿奇霉素干混悬剂饮食上需要注意什么,0
7472,上呼吸道感染,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,葫芦兄弟阿奇霉素干混悬剂对于治疗病毒感染有用吗,0
7473,上呼吸道感染,我家宝宝俩月了鼻塞连着喝了九包护彤有用吗,六个月的宝宝鼻子不通顺喝了护彤有用吗,1
7474,上呼吸道感染,我家宝宝俩月了鼻塞连着喝了九包护彤有用吗,护彤可以治疗宝宝鼻塞吗,1
